canal A	 canal B canal C ABC AB	AC
41	32	37	28	32	37
55	48	45	38	48	45
46	42	40	36	42	40
45	36	32	23	36	32
58	48	57	47	48	57
52	40	44	32	40	44
44	36	35	27	36	35
60	55	48	43	55	48
56	49	43	36	49	43
52	46	49	43	46	49
55	49	48	42	49	48
47	42	39	34	42	39
49	41	44	36	41	44
51	44	46	39	44	46
45	36	39	30	36	39
51	47	39	35	47	39
66	54	57	45	54	57
54	42	48	36	42	48
46	40	38	32	40	38
45	42	37	34	42	37
51	43	39	31	43	39
60	55	50	45	55	50
57	49	44	36	49	44
58	51	51	44	51	51
41	37	36	32	37	36
42	36	37	31	36	37
56	48	48	40	48	48
51	42	47	38	42	47
57	46	47	36	46	47
50	43	42	35	43	42
47	39	43	35	39	43
52	39	44	31	39	44
61	54	54	47	54	54
65	59	54	48	59	54
49	44	41	36	44	41
48	41	40	33	41	40
57	51	51	45	51	51
47	40	37	30	40	37
60	54	47	41	54	47
57	52	53	48	52	53
47	39	41	33	39	41
46	36	40	30	36	40
51	46	41	36	46	41
55	43	50	38	43	50
53	45	46	38	45	46
47	43	39	35	43	39
56	51	46	41	51	46
54	47	45	38	47	45
49	33	42	26	33	42
59	49	52	42	49	52
59	51	52	44	51	52
67	60	62	55	60	62
52	45	43	36	45	43
53	45	50	42	45	50
50	47	42	39	47	42
57	49	49	41	49	49
50	43	44	37	43	44
62	53	49	40	53	49
49	41	43	35	41	43
44	37	42	35	37	42
42	38	38	34	38	38
46	36	40	30	36	40
51	42	41	32	42	41
38	31	35	28	31	35
42	40	33	31	40	33
41	34	35	28	34	35
57	48	53	44	48	53
49	46	41	38	46	41
66	53	53	40	53	53
55	51	43	39	51	43
65	54	55	44	54	55
50	39	46	35	39	46
58	53	53	48	53	53
64	54	58	48	54	58
47	41	38	32	41	38
65	55	55	45	55	55
48	42	41	35	42	41
64	56	55	47	56	55
55	48	49	42	48	49
43	32	42	31	32	42
64	51	57	44	51	57
58	49	50	41	49	50
61	53	50	42	53	50
50	38	44	32	38	44
60	53	53	46	53	53
53	45	48	40	45	48
53	42	43	32	42	43
56	47	47	38	47	47
57	44	48	35	44	48
56	50	53	47	50	53
66	54	58	46	54	58
46	42	38	34	42	38
47	40	45	38	40	45
51	44	48	41	44	48
42	37	38	33	37	38
60	50	49	39	50	49
50	44	40	34	44	40
64	52	56	44	52	56
42	31	36	25	31	36
59	49	47	37	49	47
52	43	44	35	43	44
55	48	46	39	48	46
47	41	41	35	41	41
54	48	44	38	48	44
47	38	42	33	38	42
59	52	52	45	52	52
56	48	52	44	48	52
42	32	34	24	32	34
46	35	41	30	35	41
51	44	41	34	44	41
49	39	39	29	39	39
57	47	48	38	47	48
54	44	49	39	44	49
51	43	43	35	43	43
54	47	50	43	47	50
48	41	39	32	41	39
49	44	43	38	44	43
46	39	40	33	39	40
58	49	52	43	49	52
53	45	50	42	45	50
60	57	51	48	57	51
66	53	53	40	53	53
43	40	34	31	40	34
56	44	50	38	44	50
44	39	36	31	39	36
51	43	40	32	43	40
65	59	54	48	59	54
59	57	52	50	57	52
52	45	42	35	45	42
52	47	40	35	47	40
53	50	45	42	50	45
56	49	46	39	49	46
67	57	57	47	57	57
48	42	45	39	42	45
49	48	44	43	48	44
52	47	44	39	47	44
46	42	37	33	42	37
44	40	34	30	40	34
49	43	46	40	43	46
71	65	57	51	65	57
59	53	52	46	53	52
55	48	45	38	48	45
55	46	46	37	46	46
43	38	40	35	38	40
61	53	50	42	53	50
41	34	35	28	34	35
47	42	38	33	42	38
50	42	45	37	42	45
31	24	29	22	24	29
50	41	46	37	41	46
53	49	46	42	49	46
50	37	43	30	37	43
47	41	37	31	41	37
52	47	50	45	47	50
60	49	56	45	49	56
67	54	51	38	54	51
47	38	39	30	38	39
53	41	47	35	41	47
43	40	38	35	40	38
61	54	55	48	54	55
54	46	45	37	46	45
52	43	45	36	43	45
48	39	44	35	39	44
58	52	50	44	52	50
54	47	48	41	47	48
62	56	44	38	56	44
49	38	45	34	38	45
49	43	42	36	43	42
52	47	44	39	47	44
54	46	47	39	46	47
53	47	44	38	47	44
60	43	52	35	43	52
59	52	50	43	52	50
59	49	52	42	49	52
39	31	35	27	31	35
62	55	48	41	55	48
59	48	53	42	48	53
47	44	40	37	44	40
46	39	37	30	39	37
47	34	42	29	34	42
43	39	43	39	39	43
55	50	50	45	50	50
48	41	42	35	41	42
55	49	50	44	49	50
58	50	49	41	50	49
59	56	50	47	56	50
48	41	41	34	41	41
62	58	50	46	58	50
54	48	44	38	48	44
55	48	49	42	48	49
42	36	35	29	36	35
41	36	32	27	36	32
50	44	44	38	44	44
56	48	45	37	48	45
50	40	45	35	40	45
47	42	43	38	42	43
70	59	59	48	59	59
48	46	40	38	46	40
56	52	45	41	52	45
46	39	41	34	39	41
59	50	47	38	50	47
57	48	50	41	48	50
57	41	50	34	41	50
66	58	59	51	58	59
44	38	37	31	38	37
64	52	55	43	52	55
57	49	46	38	49	46
51	47	42	38	47	42
48	43	43	38	43	43
56	50	49	43	50	49
38	29	32	23	29	32
51	40	47	36	40	47
50	47	42	39	47	42
57	52	46	41	52	46
51	48	43	40	48	43
69	61	58	50	61	58
44	35	35	26	35	35
43	36	37	30	36	37
41	37	34	30	37	34
46	39	35	28	39	35
58	55	50	47	55	50
70	58	60	48	58	60
53	48	43	38	48	43
41	35	37	31	35	37
59	44	50	35	44	50
55	50	48	43	50	48
60	48	55	43	48	55
61	52	51	42	52	51
49	41	42	34	41	42
48	39	45	36	39	45
45	36	37	28	36	37
61	52	55	46	52	55
47	38	45	36	38	45
46	41	39	35	41	39
55	50	44	39	50	44
47	44	42	39	44	42
53	46	47	40	46	47
61	49	56	44	49	56
53	45	45	37	45	45
54	46	45	37	46	45
53	42	48	37	42	48
68	61	57	50	61	57
69	61	56	48	61	56
57	50	42	35	50	42
47	41	40	34	41	40
58	51	52	45	51	52
50	42	47	39	42	47
66	56	55	45	56	55
52	42	44	34	42	44
57	51	51	45	51	51
78	64	69	55	64	69
39	34	33	28	34	33
51	46	45	40	46	45
44	36	41	33	36	41
63	57	54	48	57	54
51	46	46	41	46	46
45	44	35	34	44	35
46	41	44	39	41	44
61	53	50	42	53	50
52	45	48	41	45	48
57	51	49	43	51	49
55	47	48	40	47	48
61	54	51	44	54	51
55	49	47	41	49	47
50	42	39	31	42	39
44	38	37	31	38	37
58	49	46	37	49	46
41	38	38	35	38	38
43	36	37	30	36	37
49	45	40	36	45	40
58	46	50	38	46	50
52	44	42	34	44	42
64	57	57	50	57	57
58	51	51	44	51	51
57	47	47	37	47	47
54	48	50	44	48	50
34	31	27	24	31	27
50	46	44	40	46	44
49	46	37	34	46	37
54	43	49	38	43	49
70	54	62	46	54	62
46	40	42	36	40	42
49	39	43	33	39	43
51	42	45	36	42	45
61	51	52	42	51	52
56	50	49	43	50	49
48	44	45	41	44	45
55	48	46	39	48	46
49	41	42	34	41	42
65	52	61	48	52	61
55	49	50	44	49	50
44	41	39	36	41	39
59	48	53	42	48	53
46	39	38	31	39	38
51	43	44	36	43	44
47	39	39	31	39	39
44	35	38	29	35	38
66	51	60	45	51	60
50	41	46	37	41	46
46	40	37	31	40	37
56	51	46	41	51	46
68	61	54	47	61	54
49	41	41	33	41	41
49	42	42	35	42	42
49	47	41	39	47	41
52	44	45	37	44	45
47	37	39	29	37	39
51	44	39	32	44	39
73	59	58	44	59	58
54	45	48	39	45	48
55	47	43	35	47	43
58	53	49	44	53	49
40	35	31	26	35	31
40	35	36	31	35	36
36	31	25	20	31	25
49	45	43	39	45	43
62	56	51	45	56	51
57	50	51	44	50	51
50	42	45	37	42	45
55	48	48	41	48	48
49	41	37	29	41	37
47	36	45	34	36	45
45	41	40	36	41	40
46	38	41	33	38	41
65	56	54	45	56	54
46	36	41	31	36	41
57	47	49	39	47	49
48	41	42	35	41	42
61	49	46	34	49	46
38	33	34	29	33	34
47	42	44	39	42	44
44	41	40	37	41	40
57	48	50	41	48	50
62	57	48	43	57	48
54	44	49	39	44	49
51	47	43	39	47	43
55	47	45	37	47	45
58	56	49	47	56	49
47	42	43	38	42	43
56	46	48	38	46	48
50	43	42	35	43	42
54	45	49	40	45	49
49	44	42	37	44	42
59	49	52	42	49	52
54	48	46	40	48	46
56	43	51	38	43	51
50	45	43	38	45	43
48	44	40	36	44	40
53	46	44	37	46	44
54	47	48	41	47	48
56	47	51	42	47	51
49	42	38	31	42	38
49	43	42	36	43	42
58	48	49	39	48	49
53	47	45	39	47	45
50	41	40	31	41	40
46	34	40	28	34	40
64	50	53	39	50	53
54	48	45	39	48	45
50	38	38	26	38	38
56	53	51	48	53	51
32	30	27	25	30	27
52	47	41	36	47	41
64	55	56	47	55	56
57	47	48	38	47	48
62	51	55	44	51	55
46	36	39	29	36	39
40	32	31	23	32	31
43	36	35	28	36	35
49	42	39	32	42	39
52	45	40	33	45	40
48	42	44	38	42	44
58	47	50	39	47	50
48	42	44	38	42	44
53	40	45	32	40	45
60	48	54	42	48	54
55	48	49	42	48	49
66	54	60	48	54	60
55	48	47	40	48	47
61	54	50	43	54	50
41	32	34	25	32	34
52	42	49	39	42	49
46	40	43	37	40	43
41	37	36	32	37	36
51	44	40	33	44	40
64	57	52	45	57	52
60	50	54	44	50	54
33	31	28	26	31	28
74	60	68	54	60	68
42	35	34	27	35	34
54	47	45	38	47	45
60	48	48	36	48	48
48	35	41	28	35	41
49	41	38	30	41	38
59	50	50	41	50	50
55	47	46	38	47	46
44	38	35	29	38	35
48	36	42	30	36	42
52	45	39	32	45	39
57	50	47	40	50	47
40	36	33	29	36	33
58	53	49	44	53	49
57	49	47	39	49	47
51	42	40	31	42	40
53	48	46	41	48	46
68	59	55	46	59	55
54	48	47	41	48	47
53	45	44	36	45	44
54	49	44	39	49	44
64	53	55	44	53	55
48	41	41	34	41	41
62	52	55	45	52	55
49	39	40	30	39	40
50	43	42	35	43	42
45	36	43	34	36	43
52	43	43	34	43	43
42	33	37	28	33	37
58	47	49	38	47	49
52	47	41	36	47	41
48	41	45	38	41	45
56	42	46	32	42	46
59	45	53	39	45	53
59	48	54	43	48	54
73	57	63	47	57	63
52	42	48	38	42	48
57	50	43	36	50	43
59	52	53	46	52	53
63	53	57	47	53	57
57	53	45	41	53	45
52	43	45	36	43	45
51	41	47	37	41	47
59	54	49	44	54	49
57	54	40	37	54	40
48	39	44	35	39	44
50	42	47	39	42	47
48	37	38	27	37	38
44	33	39	28	33	39
52	42	49	39	42	49
56	48	48	40	48	48
44	35	40	31	35	40
51	44	45	38	44	45
55	47	48	40	47	48
48	42	41	35	42	41
58	50	52	44	50	52
59	52	53	46	52	53
45	39	37	31	39	37
69	57	57	45	57	57
45	42	35	32	42	35
52	41	42	31	41	42
46	43	43	40	43	43
53	44	47	38	44	47
57	51	49	43	51	49
55	45	46	36	45	46
53	47	44	38	47	44
49	43	46	40	43	46
68	65	59	56	65	59
54	44	45	35	44	45
54	41	44	31	41	44
47	36	42	31	36	42
52	44	42	34	44	42
48	39	40	31	39	40
55	45	52	42	45	52
57	45	43	31	45	43
62	55	53	46	55	53
46	42	40	36	42	40
64	53	57	46	53	57
46	39	41	34	39	41
53	44	48	39	44	48
49	38	44	33	38	44
43	38	35	30	38	35
53	48	42	37	48	42
61	57	53	49	57	53
43	33	38	28	33	38
57	47	44	34	47	44
55	46	44	35	46	44
54	50	47	43	50	47
54	45	48	39	45	48
44	39	38	33	39	38
66	53	62	49	53	62
56	50	47	41	50	47
54	48	46	40	48	46
53	48	43	38	48	43
40	35	37	32	35	37
58	52	50	44	52	50
52	47	43	38	47	43
40	35	37	32	35	37
50	44	43	37	44	43
64	57	56	49	57	56
54	44	49	39	44	49
55	48	50	43	48	50
54	47	50	43	47	50
55	49	44	38	49	44
53	53	42	42	53	42
49	46	42	39	46	42
61	55	54	48	55	54
49	42	44	37	42	44
43	37	37	31	37	37
58	54	51	47	54	51
49	43	38	32	43	38
58	48	49	39	48	49
46	39	39	32	39	39
57	49	53	45	49	53
54	46	43	35	46	43
44	40	34	30	40	34
52	41	47	36	41	47
55	50	41	36	50	41
50	43	43	36	43	43
62	53	55	46	53	55
60	53	55	48	53	55
54	43	47	36	43	47
58	51	50	43	51	50
43	37	34	28	37	34
45	39	39	33	39	39
44	35	36	27	35	36
48	42	39	33	42	39
62	52	53	43	52	53
57	42	55	40	42	55
50	44	40	34	44	40
43	34	36	27	34	36
54	45	37	28	45	37
46	42	41	37	42	41
41	35	33	27	35	33
56	47	47	38	47	47
40	35	35	30	35	35
46	41	40	35	41	40
47	42	42	37	42	42
59	54	47	42	54	47
50	45	41	36	45	41
34	31	28	25	31	28
59	57	50	48	57	50
47	39	39	31	39	39
47	36	40	29	36	40
48	41	39	32	41	39
56	49	45	38	49	45
47	40	41	34	40	41
57	45	54	42	45	54
51	48	46	43	48	46
53	49	45	41	49	45
52	46	45	39	46	45
52	47	42	37	47	42
49	44	42	37	44	42
45	35	43	33	35	43
29	27	25	23	27	25
53	45	46	38	45	46
45	37	37	29	37	37
64	51	57	44	51	57
51	42	40	31	42	40
63	57	52	46	57	52
56	47	50	41	47	50
58	47	50	39	47	50
57	48	52	43	48	52
41	32	33	24	32	33
59	54	48	43	54	48
55	44	51	40	44	51
57	50	52	45	50	52
49	40	40	31	40	40
60	46	53	39	46	53
38	36	34	32	36	34
65	51	57	43	51	57
51	45	43	37	45	43
48	38	42	32	38	42
47	41	39	33	41	39
51	45	44	38	45	44
61	55	44	38	55	44
57	48	50	41	48	50
53	41	43	31	41	43
52	41	47	36	41	47
53	47	46	40	47	46
59	53	52	46	53	52
47	42	40	35	42	40
53	46	45	38	46	45
37	31	29	23	31	29
45	39	36	30	39	36
57	52	45	40	52	45
57	50	49	42	50	49
58	47	47	36	47	47
56	47	47	38	47	47
53	45	49	41	45	49
49	38	43	32	38	43
58	53	51	46	53	51
52	44	45	37	44	45
57	48	47	38	48	47
59	52	52	45	52	52
64	52	53	41	52	53
57	48	52	43	48	52
55	47	43	35	47	43
46	37	42	33	37	42
46	41	42	37	41	42
53	43	44	34	43	44
56	47	48	39	47	48
39	31	36	28	31	36
40	33	34	27	33	34
54	47	48	41	47	48
43	37	33	27	37	33
51	47	46	42	47	46
51	42	42	33	42	42
73	65	66	58	65	66
47	40	40	33	40	40
55	51	42	38	51	42
46	37	41	32	37	41
51	46	46	41	46	46
40	33	32	25	33	32
51	39	47	35	39	47
56	55	45	44	55	45
64	55	53	44	55	53
43	39	36	32	39	36
49	44	45	40	44	45
52	45	45	38	45	45
50	44	40	34	44	40
49	40	41	32	40	41
45	35	41	31	35	41
59	55	51	47	55	51
45	40	40	35	40	40
40	31	34	25	31	34
45	37	38	30	37	38
54	45	47	38	45	47
39	37	32	30	37	32
60	58	52	50	58	52
61	50	51	40	50	51
61	51	52	42	51	52
53	42	46	35	42	46
40	38	39	37	38	39
49	45	42	38	45	42
57	46	51	40	46	51
61	54	51	44	54	51
56	44	51	39	44	51
47	42	41	36	42	41
59	45	50	36	45	50
46	36	41	31	36	41
51	40	40	29	40	40
48	37	38	27	37	38
51	46	43	38	46	43
63	59	49	45	59	49
56	49	50	43	49	50
62	51	54	43	51	54
62	51	53	42	51	53
57	55	46	44	55	46
48	42	39	33	42	39
58	52	50	44	52	50
43	37	38	32	37	38
42	34	38	30	34	38
55	46	49	40	46	49
62	49	53	40	49	53
57	51	55	49	51	55
46	38	42	34	38	42
56	43	45	32	43	45
50	42	47	39	42	47
48	41	41	34	41	41
49	42	42	35	42	42
41	36	37	32	36	37
47	42	40	35	42	40
42	33	38	29	33	38
49	43	44	38	43	44
47	44	39	36	44	39
58	41	47	30	41	47
54	46	49	41	46	49
56	49	49	42	49	49
56	47	49	40	47	49
52	47	43	38	47	43
43	40	38	35	40	38
67	59	63	55	59	63
60	48	50	38	48	50
53	46	47	40	46	47
54	47	43	36	47	43
52	47	46	41	47	46
59	51	49	41	51	49
59	52	42	35	52	42
65	56	54	45	56	54
62	51	53	42	51	53
31	27	29	25	27	29
37	32	31	26	32	31
39	35	38	34	35	38
56	42	51	37	42	51
69	63	61	55	63	61
59	51	53	45	51	53
58	50	50	42	50	50
43	34	37	28	34	37
42	37	41	36	37	41
60	55	49	44	55	49
45	40	42	37	40	42
40	34	36	30	34	36
61	53	52	44	53	52
52	46	44	38	46	44
62	55	53	46	55	53
54	48	41	35	48	41
60	52	48	40	52	48
48	38	42	32	38	42
53	51	46	44	51	46
53	46	40	33	46	40
53	50	45	42	50	45
57	50	49	42	50	49
50	39	42	31	39	42
55	47	46	38	47	46
52	44	44	36	44	44
51	46	45	40	46	45
54	49	45	40	49	45
59	50	48	39	50	48
58	54	50	46	54	50
39	33	30	24	33	30
43	34	39	30	34	39
54	45	42	33	45	42
49	45	39	35	45	39
52	46	42	36	46	42
57	52	49	44	52	49
52	44	47	39	44	47
50	39	44	33	39	44
46	40	42	36	40	42
45	39	42	36	39	42
53	41	46	34	41	46
62	58	51	47	58	51
70	61	64	55	61	64
55	47	47	39	47	47
56	44	52	40	44	52
58	51	47	40	51	47
61	51	54	44	51	54
51	43	44	36	43	44
71	57	61	47	57	61
59	48	48	37	48	48
52	41	41	30	41	41
50	40	44	34	40	44
54	45	52	43	45	52
50	40	41	31	40	41
55	48	45	38	48	45
58	47	53	42	47	53
63	52	47	36	52	47
49	42	42	35	42	42
54	43	47	36	43	47
66	58	58	50	58	58
43	34	34	25	34	34
44	39	38	33	39	38
60	53	51	44	53	51
55	46	49	40	46	49
48	39	42	33	39	42
47	40	41	34	40	41
52	45	43	36	45	43
46	44	38	36	44	38
42	38	37	33	38	37
69	56	57	44	56	57
57	46	48	37	46	48
43	34	40	31	34	40
52	41	48	37	41	48
53	45	48	40	45	48
36	35	32	31	35	32
54	45	50	41	45	50
64	58	57	51	58	57
57	47	51	41	47	51
60	51	51	42	51	51
47	40	44	37	40	44
53	48	45	40	48	45
43	35	40	32	35	40
48	44	42	38	44	42
59	52	50	43	52	50
45	39	35	29	39	35
49	44	43	38	44	43
54	46	45	37	46	45
67	53	59	45	53	59
60	51	56	47	51	56
50	44	41	35	44	41
49	40	45	36	40	45
54	47	47	40	47	47
38	33	32	27	33	32
48	38	41	31	38	41
61	52	53	44	52	53
60	51	54	45	51	54
45	35	39	29	35	39
49	41	46	38	41	46
50	40	39	29	40	39
46	39	38	31	39	38
38	29	34	25	29	34
57	48	47	38	48	47
46	42	39	35	42	39
53	49	50	46	49	50
70	55	64	49	55	64
52	46	43	37	46	43
52	48	44	40	48	44
59	52	50	43	52	50
51	46	41	36	46	41
48	39	43	34	39	43
45	41	38	34	41	38
62	56	44	38	56	44
50	40	42	32	40	42
63	51	51	39	51	51
57	50	46	39	50	46
47	41	38	32	41	38
44	42	39	37	42	39
50	45	43	38	45	43
44	36	34	26	36	34
44	39	39	34	39	39
65	58	51	44	58	51
46	40	37	31	40	37
46	42	41	37	42	41
61	53	54	46	53	54
48	39	39	30	39	39
45	39	34	28	39	34
48	40	40	32	40	40
47	42	40	35	42	40
58	44	50	36	44	50
54	46	43	35	46	43
55	46	50	41	46	50
65	55	58	48	55	58
58	53	51	46	53	51
50	48	43	41	48	43
49	41	45	37	41	45
56	48	48	40	48	48
49	42	43	36	42	43
50	43	36	29	43	36
55	44	45	34	44	45
37	30	32	25	30	32
58	51	50	43	51	50
44	37	38	31	37	38
50	44	42	36	44	42
56	48	48	40	48	48
55	52	44	41	52	44
44	39	37	32	39	37
53	47	50	44	47	50
58	48	49	39	48	49
50	43	45	38	43	45
42	32	38	28	32	38
48	40	43	35	40	43
46	44	37	35	44	37
50	44	42	36	44	42
58	45	52	39	45	52
52	48	43	39	48	43
57	48	51	42	48	51
47	38	44	35	38	44
48	43	38	33	43	38
49	44	43	38	44	43
60	56	50	46	56	50
66	55	53	42	55	53
57	50	50	43	50	50
47	36	43	32	36	43
53	45	46	38	45	46
55	42	47	34	42	47
58	51	46	39	51	46
46	37	42	33	37	42
53	48	45	40	48	45
54	46	46	38	46	46
53	44	45	36	44	45
48	45	39	36	45	39
58	51	51	44	51	51
55	48	45	38	48	45
52	43	43	34	43	43
54	51	45	42	51	45
46	38	43	35	38	43
48	38	39	29	38	39
46	41	40	35	41	40
53	47	46	40	47	46
44	35	38	29	35	38
46	39	39	32	39	39
57	49	47	39	49	47
63	49	52	38	49	52
46	42	40	36	42	40
48	41	39	32	41	39
48	42	39	33	42	39
53	45	46	38	45	46
67	55	55	43	55	55
44	36	38	30	36	38
50	46	40	36	46	40
59	49	50	40	49	50
45	39	37	31	39	37
46	43	37	34	43	37
51	47	42	38	47	42
43	38	35	30	38	35
46	36	42	32	36	42
55	41	45	31	41	45
58	50	49	41	50	49
53	44	47	38	44	47
64	49	59	44	49	59
52	46	47	41	46	47
59	54	51	46	54	51
37	28	35	26	28	35
49	43	40	34	43	40
60	52	50	42	52	50
65	58	59	52	58	59
51	40	46	35	40	46
51	40	45	34	40	45
69	60	64	55	60	64
45	38	38	31	38	38
47	39	42	34	39	42
60	53	52	45	53	52
67	51	58	42	51	58
48	43	43	38	43	43
63	56	52	45	56	52
56	46	50	40	46	50
58	50	51	43	50	51
49	41	39	31	41	39
53	42	42	31	42	42
64	54	55	45	54	55
55	49	50	44	49	50
45	38	41	34	38	41
42	36	36	30	36	36
56	50	48	42	50	48
53	47	45	39	47	45
55	49	47	41	49	47
66	55	59	48	55	59
46	40	42	36	40	42
55	50	48	43	50	48
55	52	44	41	52	44
50	44	47	41	44	47
56	48	46	38	48	46
50	38	43	31	38	43
63	55	58	50	55	58
53	45	49	41	45	49
55	48	47	40	48	47
54	47	47	40	47	47
53	45	49	41	45	49
49	43	41	35	43	41
51	43	41	33	43	41
58	50	52	44	50	52
52	42	47	37	42	47
44	38	40	34	38	40
44	39	36	31	39	36
58	47	51	40	47	51
51	40	43	32	40	43
57	51	50	44	51	50
41	37	35	31	37	35
45	38	38	31	38	38
49	42	40	33	42	40
59	52	50	43	52	50
45	34	38	27	34	38
47	39	39	31	39	39
58	49	49	40	49	49
56	48	46	38	48	46
47	37	43	33	37	43
53	48	41	36	48	41
45	36	36	27	36	36
57	51	51	45	51	51
48	38	44	34	38	44
67	59	60	52	59	60
54	48	45	39	48	45
52	44	46	38	44	46
54	46	49	41	46	49
51	49	44	42	49	44
70	60	63	53	60	63
52	43	45	36	43	45
51	47	44	40	47	44
56	50	50	44	50	50
63	53	49	39	53	49
47	44	38	35	44	38
59	52	53	46	52	53
55	47	46	38	47	46
52	45	39	32	45	39
51	39	48	36	39	48
50	45	45	40	45	45
54	45	48	39	45	48
55	49	46	40	49	46
43	37	38	32	37	38
56	45	49	38	45	49
43	38	34	29	38	34
51	45	43	37	45	43
50	37	42	29	37	42
54	44	45	35	44	45
47	42	37	32	42	37
52	47	39	34	47	39
56	46	49	39	46	49
67	59	62	54	59	62
44	41	36	34	41	36
54	48	47	41	48	47
41	35	36	30	35	36
50	43	40	33	43	40
47	41	43	37	41	43
54	49	48	43	49	48
47	43	37	33	43	37
59	52	49	42	52	49
50	41	42	33	41	42
41	34	36	29	34	36
49	45	39	35	45	39
49	45	43	39	45	43
53	44	46	37	44	46
48	38	36	26	38	36
50	40	42	32	40	42
54	50	49	45	50	49
54	48	48	42	48	48
60	48	50	38	48	50
61	53	48	40	53	48
53	46	45	38	46	45
63	53	49	39	53	49
60	46	54	40	46	54
59	50	48	39	50	48
61	49	53	41	49	53
37	32	32	27	32	32
56	48	52	44	48	52
52	47	40	35	47	40
48	37	44	33	37	44
58	50	47	39	50	47
55	49	49	43	49	49
52	46	47	41	46	47
54	48	51	45	48	51
66	57	61	52	57	61
63	56	55	48	56	55
45	35	41	31	35	41
55	47	50	42	47	50
55	47	45	37	47	45
47	45	45	43	45	45
56	48	52	44	48	52
59	49	54	44	49	54
45	38	38	31	38	38
51	46	41	36	46	41
69	64	57	52	64	57
47	41	36	30	41	36
60	51	52	43	51	52
50	43	40	33	43	40
69	56	56	43	56	56
50	40	45	35	40	45
58	50	51	43	50	51
50	43	43	36	43	43
45	35	41	31	35	41
40	35	36	31	35	36
51	43	47	39	43	47
48	44	38	34	44	38
50	46	42	38	46	42
60	51	55	46	51	55
55	49	46	40	49	46
52	45	43	36	45	43
56	48	51	43	48	51
50	40	41	31	40	41
48	41	41	34	41	41
44	39	39	34	39	39
57	50	45	38	50	45
60	49	52	41	49	52
57	47	50	40	47	50
51	45	45	39	45	45
52	49	41	38	49	41
59	45	52	38	45	52
46	33	42	29	33	42
55	43	49	37	43	49
63	56	54	47	56	54
42	38	38	34	38	38
53	47	48	42	47	48
50	41	44	35	41	44
49	40	46	37	40	46
53	46	45	38	46	45
59	51	51	43	51	51
47	37	38	28	37	38
62	50	54	42	50	54
64	53	57	46	53	57
48	39	45	36	39	45
63	51	55	43	51	55
50	46	42	38	46	42
51	46	46	41	46	46
69	61	59	51	61	59
50	47	45	42	47	45
50	42	40	32	42	40
60	51	54	45	51	54
55	47	47	39	47	47
46	40	37	31	40	37
47	37	40	30	37	40
53	44	46	37	44	46
52	41	43	32	41	43
49	47	41	39	47	41
56	47	47	38	47	47
52	39	45	32	39	45
45	35	38	28	35	38
48	38	39	29	38	39
52	47	45	40	47	45
67	61	54	48	61	54
59	53	50	44	53	50
63	51	47	35	51	47
47	41	42	36	41	42
53	45	47	39	45	47
54	47	42	35	47	42
