canal A	 canal B canal C ABC AB	AC
84	74	76	66	74	76
45	39	43	37	39	43
48	45	45	42	45	45
70	65	62	57	65	62
55	41	49	35	41	49
58	46	56	44	46	56
70	60	69	59	60	69
58	53	54	49	53	54
62	55	59	52	55	59
53	52	49	48	52	49
74	69	68	63	69	68
67	63	62	58	63	62
67	60	62	55	60	62
61	56	54	49	56	54
64	58	60	54	58	60
64	60	58	54	60	58
49	48	45	44	48	45
59	55	55	51	55	55
56	52	53	49	52	53
65	60	60	55	60	60
67	60	63	56	60	63
63	60	58	55	60	58
66	62	61	57	62	61
61	55	58	52	55	58
54	51	50	47	51	50
68	63	58	53	63	58
67	64	65	62	64	65
60	60	55	55	60	55
58	55	54	51	55	54
60	53	56	49	53	56
69	63	65	59	63	65
54	47	49	42	47	49
69	64	64	59	64	64
65	53	63	51	53	63
53	47	51	45	47	51
60	54	54	48	54	54
54	50	49	45	50	49
55	48	50	43	48	50
68	64	61	57	64	61
54	52	49	47	52	49
64	61	58	55	61	58
40	36	37	33	36	37
58	54	54	50	54	54
69	66	65	62	66	65
71	62	66	57	62	66
61	54	55	48	54	55
78	74	73	69	74	73
64	60	54	50	60	54
59	50	52	43	50	52
68	59	64	55	59	64
64	53	59	48	53	59
65	62	55	52	62	55
70	63	65	58	63	65
78	74	70	66	74	70
57	54	53	50	54	53
47	46	40	39	46	40
72	67	63	58	67	63
66	60	60	54	60	60
57	54	51	48	54	51
51	45	47	41	45	47
62	56	55	49	56	55
59	53	56	50	53	56
62	58	58	54	58	58
69	66	61	58	66	61
64	58	62	56	58	62
62	53	58	49	53	58
59	55	56	52	55	56
59	57	53	51	57	53
69	63	64	58	63	64
57	49	55	47	49	55
43	38	42	37	38	42
58	52	53	47	52	53
45	44	42	41	44	42
56	51	52	47	51	52
57	53	56	52	53	56
64	59	63	58	59	63
59	56	56	53	56	56
72	63	67	58	63	67
54	47	48	41	47	48
74	70	66	62	70	66
64	61	59	56	61	59
67	65	59	57	65	59
53	46	44	37	46	44
46	45	45	44	45	45
58	51	54	47	51	54
47	46	44	43	46	44
54	45	53	44	45	53
56	54	52	50	54	52
70	62	64	56	62	64
60	51	55	46	51	55
61	57	57	53	57	57
66	63	59	56	63	59
64	56	56	48	56	56
58	51	54	47	51	54
54	50	49	45	50	49
74	68	66	60	68	66
66	60	60	54	60	60
68	62	64	58	62	64
61	58	57	54	58	57
58	53	53	48	53	53
69	60	66	57	60	66
66	61	60	55	61	60
53	47	48	42	47	48
52	44	50	42	44	50
56	53	53	50	53	53
59	53	51	45	53	51
58	55	53	50	55	53
63	61	58	56	61	58
71	66	67	62	66	67
61	54	58	51	54	58
62	59	60	57	59	60
61	56	53	48	56	53
57	49	55	47	49	55
56	51	45	40	51	45
62	60	52	50	60	52
65	55	62	52	55	62
58	55	52	49	55	52
62	56	56	50	56	56
57	54	54	51	54	54
62	56	56	50	56	56
78	68	70	60	68	70
51	43	47	39	43	47
73	69	69	65	69	69
49	48	42	41	48	42
66	63	60	57	63	60
54	48	50	44	48	50
52	48	48	44	48	48
59	54	55	50	54	55
61	57	55	51	57	55
68	66	60	58	66	60
66	60	64	58	60	64
60	56	55	51	56	55
81	73	73	65	73	73
46	41	42	37	41	42
53	49	45	41	49	45
59	54	52	47	54	52
60	56	53	49	56	53
55	47	47	39	47	47
56	52	52	48	52	52
63	60	54	51	60	54
65	64	59	58	64	59
74	72	65	63	72	65
62	58	55	51	58	55
63	59	56	52	59	56
71	68	63	60	68	63
52	49	47	44	49	47
74	68	68	62	68	68
52	46	45	39	46	45
56	52	53	49	52	53
63	58	59	54	58	59
69	62	59	52	62	59
48	43	41	36	43	41
66	61	60	55	61	60
59	55	55	51	55	55
65	57	59	51	57	59
56	54	52	50	54	52
75	65	68	58	65	68
68	62	62	56	62	62
86	73	78	65	73	78
70	61	62	53	61	62
63	59	59	55	59	59
74	65	66	57	65	66
76	72	67	63	72	67
68	62	56	50	62	56
67	59	60	52	59	60
64	59	59	54	59	59
47	44	45	42	44	45
65	60	61	56	60	61
64	60	60	56	60	60
53	45	48	40	45	48
73	67	68	62	67	68
65	59	61	55	59	61
70	65	67	62	65	67
64	60	56	52	60	56
41	38	37	34	38	37
75	73	66	64	73	66
63	59	54	50	59	54
54	52	50	48	52	50
70	64	66	60	64	66
62	60	58	56	60	58
61	58	51	48	58	51
62	56	58	52	56	58
66	60	59	53	60	59
61	59	53	51	59	53
66	64	60	58	64	60
73	70	64	61	70	64
68	67	59	58	67	59
64	57	57	50	57	57
53	46	46	39	46	46
49	46	44	41	46	44
63	61	58	56	61	58
69	64	63	58	64	63
64	58	56	50	58	56
60	52	52	44	52	52
59	56	57	54	56	57
60	54	58	52	54	58
74	67	71	64	67	71
61	57	56	52	57	56
67	64	56	53	64	56
52	44	48	40	44	48
69	61	67	59	61	67
60	55	57	52	55	57
53	50	48	45	50	48
60	54	51	45	54	51
60	55	51	46	55	51
52	49	46	43	49	46
58	54	54	50	54	54
56	51	51	46	51	51
56	54	54	52	54	54
68	62	61	55	62	61
65	60	57	52	60	57
69	64	62	57	64	62
52	47	49	44	47	49
60	59	57	56	59	57
57	51	54	48	51	54
68	62	65	59	62	65
56	51	49	44	51	49
63	57	56	50	57	56
63	54	57	48	54	57
60	55	58	53	55	58
58	56	54	52	56	54
51	51	46	46	51	46
58	56	50	48	56	50
65	59	62	56	59	62
62	57	56	51	57	56
67	63	58	54	63	58
63	58	60	55	58	60
64	60	63	59	60	63
49	44	45	40	44	45
56	51	54	49	51	54
66	58	56	48	58	56
57	54	52	49	54	52
48	46	44	42	46	44
53	51	49	47	51	49
76	67	71	62	67	71
73	68	66	61	68	66
64	58	56	50	58	56
44	37	40	33	37	40
46	40	41	35	40	41
69	65	64	60	65	64
66	59	60	53	59	60
59	55	58	54	55	58
57	53	54	50	53	54
74	68	67	61	68	67
46	43	41	38	43	41
57	52	48	43	52	48
61	58	54	51	58	54
73	68	64	59	68	64
55	48	53	46	48	53
51	47	47	43	47	47
58	53	52	47	53	52
47	44	41	38	44	41
60	57	51	48	57	51
57	51	51	45	51	51
72	70	63	61	70	63
57	52	49	44	52	49
42	40	39	37	40	39
67	64	64	61	64	64
63	62	54	53	62	54
60	54	57	51	54	57
58	50	55	47	50	55
68	62	64	58	62	64
49	43	45	39	43	45
64	57	53	46	57	53
67	61	62	56	61	62
60	55	53	48	55	53
54	51	47	44	51	47
61	56	56	51	56	56
60	56	54	50	56	54
59	53	54	48	53	54
63	56	59	52	56	59
68	61	64	57	61	64
63	54	58	49	54	58
54	51	47	44	51	47
79	70	75	66	70	75
51	48	47	44	48	47
60	54	53	47	54	53
57	53	55	51	53	55
52	46	47	41	46	47
61	52	57	48	52	57
64	61	60	57	61	60
62	55	57	50	55	57
58	56	55	53	56	55
63	54	62	53	54	62
75	66	69	60	66	69
59	55	52	48	55	52
71	69	66	64	69	66
75	72	67	64	72	67
63	50	57	44	50	57
65	58	59	52	58	59
52	45	48	41	45	48
71	61	69	59	61	69
52	48	46	42	48	46
53	47	52	46	47	52
69	62	62	55	62	62
57	47	51	41	47	51
62	59	54	51	59	54
60	57	58	55	57	58
51	44	45	38	44	45
59	52	55	48	52	55
63	57	60	54	57	60
56	54	52	50	54	52
57	53	51	47	53	51
66	63	60	57	63	60
65	57	60	52	57	60
60	57	55	52	57	55
60	58	55	53	58	55
69	65	64	60	65	64
54	47	52	45	47	52
51	46	46	41	46	46
62	57	56	52	57	56
67	64	58	55	64	58
76	67	69	60	67	69
64	60	63	59	60	63
84	77	80	73	77	80
75	66	71	62	66	71
58	51	52	45	51	52
68	59	61	52	59	61
66	63	61	58	63	61
64	61	57	54	61	57
74	69	64	59	69	64
70	63	63	56	63	63
58	47	55	44	47	55
65	59	58	52	59	58
63	60	59	56	60	59
56	50	51	45	50	51
63	58	55	50	58	55
69	64	59	54	64	59
59	56	53	50	56	53
75	71	68	64	71	68
57	56	52	51	56	52
59	54	52	47	54	52
49	45	47	43	45	47
66	58	63	55	58	63
64	57	53	46	57	53
56	52	53	49	52	53
61	59	54	52	59	54
65	58	59	52	58	59
72	67	67	62	67	67
62	60	54	52	60	54
64	60	57	53	60	57
57	49	55	47	49	55
72	65	64	57	65	64
60	57	57	54	57	57
61	58	55	52	58	55
55	49	50	44	49	50
71	66	67	62	66	67
53	46	48	41	46	48
51	48	49	46	48	49
69	64	66	61	64	66
70	64	63	57	64	63
71	63	65	57	63	65
60	58	54	52	58	54
72	66	64	58	66	64
71	66	62	57	66	62
64	59	59	54	59	59
56	49	50	43	49	50
65	61	62	58	61	62
61	58	51	48	58	51
66	60	58	52	60	58
56	48	50	42	48	50
59	56	54	51	56	54
67	59	65	57	59	65
62	56	55	49	56	55
67	65	64	62	65	64
56	52	53	49	52	53
61	57	56	52	57	56
62	57	59	54	57	59
55	49	53	47	49	53
77	73	69	65	73	69
64	57	58	51	57	58
70	64	63	57	64	63
56	47	52	43	47	52
69	60	66	57	60	66
65	58	62	55	58	62
61	58	58	55	58	58
62	56	54	48	56	54
76	71	71	66	71	71
71	64	66	59	64	66
64	60	59	55	60	59
72	66	63	57	66	63
66	60	61	55	60	61
82	73	74	65	73	74
54	49	50	45	49	50
67	64	60	57	64	60
52	45	46	39	45	46
64	56	59	51	56	59
71	66	65	60	66	65
67	60	64	57	60	64
65	61	61	57	61	61
56	51	51	46	51	51
70	60	64	54	60	64
39	37	38	36	37	38
55	47	45	37	47	45
71	65	66	60	65	66
80	71	74	65	71	74
83	79	77	73	79	77
64	61	60	57	61	60
64	61	56	53	61	56
64	61	60	57	61	60
68	65	61	58	65	61
62	55	59	52	55	59
76	72	66	62	72	66
51	42	46	37	42	46
63	62	53	52	62	53
71	64	62	55	64	62
55	51	51	47	51	51
56	54	53	51	54	53
61	58	58	55	58	58
54	49	47	42	49	47
69	63	60	54	63	60
66	60	59	53	60	59
69	65	63	59	65	63
75	66	69	60	66	69
72	68	67	63	68	67
59	56	56	53	56	56
79	72	73	66	72	73
60	55	55	50	55	55
68	65	63	60	65	63
49	42	44	37	42	44
55	49	54	48	49	54
68	60	64	56	60	64
58	48	56	46	48	56
51	45	48	42	45	48
48	41	46	39	41	46
68	65	59	56	65	59
55	49	50	44	49	50
54	49	50	45	49	50
52	49	47	44	49	47
73	65	67	59	65	67
61	57	53	49	57	53
57	55	54	52	55	54
38	36	35	33	36	35
74	65	71	62	65	71
57	51	53	47	51	53
59	55	52	48	55	52
69	68	62	61	68	62
56	55	49	48	55	49
70	62	63	55	62	63
61	57	59	55	57	59
57	53	51	47	53	51
68	61	64	57	61	64
60	56	57	53	56	57
65	62	62	59	62	62
66	58	60	52	58	60
51	45	46	40	45	46
72	69	65	62	69	65
58	54	54	50	54	54
71	63	66	58	63	66
60	57	55	52	57	55
62	57	54	49	57	54
61	56	55	50	56	55
70	58	64	52	58	64
60	57	57	54	57	57
51	46	46	41	46	46
70	65	65	60	65	65
59	56	55	52	56	55
75	66	68	59	66	68
71	61	68	58	61	68
69	64	63	58	64	63
63	57	57	51	57	57
77	69	71	63	69	71
69	65	60	56	65	60
64	55	63	54	55	63
72	58	62	48	58	62
61	55	55	49	55	55
48	42	44	38	42	44
60	56	57	53	56	57
66	63	59	56	63	59
48	41	47	40	41	47
66	57	61	52	57	61
60	54	54	48	54	54
57	54	54	51	54	54
65	62	59	56	62	59
70	65	65	60	65	65
56	50	53	47	50	53
58	53	54	49	53	54
59	55	53	49	55	53
42	41	39	38	41	39
71	68	68	65	68	68
63	60	56	53	60	56
74	70	70	66	70	70
61	58	59	56	58	59
58	52	54	48	52	54
68	63	64	59	63	64
67	62	59	54	62	59
68	61	62	55	61	62
62	57	57	52	57	57
63	58	62	57	58	62
57	56	53	52	56	53
74	70	71	67	70	71
55	50	50	45	50	50
48	44	48	44	44	48
68	62	63	57	62	63
67	60	64	57	60	64
62	56	58	52	56	58
66	64	61	59	64	61
54	51	52	49	51	52
55	53	50	48	53	50
78	75	72	69	75	72
65	65	63	63	65	63
65	54	60	49	54	60
54	49	50	45	49	50
75	66	70	61	66	70
67	59	62	54	59	62
71	66	66	61	66	66
65	60	59	54	60	59
48	41	47	40	41	47
62	57	56	51	57	56
57	49	55	47	49	55
53	46	50	43	46	50
64	62	60	58	62	60
62	55	58	51	55	58
74	70	64	60	70	64
59	54	58	53	54	58
61	58	55	52	58	55
53	50	48	45	50	48
68	62	66	60	62	66
63	53	53	43	53	53
50	48	45	43	48	45
70	65	63	58	65	63
55	52	50	47	52	50
60	52	56	48	52	56
55	53	47	45	53	47
71	66	67	62	66	67
49	41	44	36	41	44
60	56	55	51	56	55
64	61	60	57	61	60
65	60	59	54	60	59
63	59	60	56	59	60
69	66	63	60	66	63
62	57	57	52	57	57
65	59	59	53	59	59
71	62	62	53	62	62
54	48	50	44	48	50
74	71	69	66	71	69
61	52	52	43	52	52
44	40	37	33	40	37
61	56	58	53	56	58
52	47	46	41	47	46
64	57	61	54	57	61
61	55	57	51	55	57
67	62	58	53	62	58
66	61	59	54	61	59
67	64	57	54	64	57
60	52	57	49	52	57
58	58	51	51	58	51
69	65	63	59	65	63
56	50	52	46	50	52
62	57	54	49	57	54
64	58	59	53	58	59
57	53	55	51	53	55
68	61	63	56	61	63
66	62	63	59	62	63
67	63	56	52	63	56
72	67	65	60	67	65
56	54	48	46	54	48
72	64	64	56	64	64
69	62	66	59	62	66
54	47	51	44	47	51
55	53	47	45	53	47
62	59	58	55	59	58
49	44	42	37	44	42
77	66	72	61	66	72
68	64	59	55	64	59
64	59	59	54	59	59
60	58	58	56	58	58
64	59	59	54	59	59
55	52	49	46	52	49
64	59	60	55	59	60
74	64	72	62	64	72
67	61	59	53	61	59
51	47	48	44	47	48
61	58	57	54	58	57
58	53	53	48	53	53
55	51	44	40	51	44
53	51	45	43	51	45
56	49	53	46	49	53
58	52	52	46	52	52
73	72	65	64	72	65
77	69	72	64	69	72
65	61	58	54	61	58
60	56	58	54	56	58
64	57	62	55	57	62
64	57	61	54	57	61
73	69	67	63	69	67
59	57	56	54	57	56
66	56	65	55	56	65
62	55	54	47	55	54
46	40	43	37	40	43
54	46	52	44	46	52
55	53	49	47	53	49
77	67	69	59	67	69
68	62	65	59	62	65
59	52	54	47	52	54
55	47	48	40	47	48
68	60	63	55	60	63
61	55	56	50	55	56
55	49	52	46	49	52
50	45	45	40	45	45
78	70	70	62	70	70
60	55	54	49	55	54
54	52	48	46	52	48
42	42	36	36	42	36
69	63	61	55	63	61
62	58	56	52	58	56
73	67	60	54	67	60
61	52	56	47	52	56
72	63	69	60	63	69
58	53	50	45	53	50
75	69	72	66	69	72
64	62	58	56	62	58
73	67	69	63	67	69
61	50	55	44	50	55
57	51	54	48	51	54
72	69	69	66	69	69
70	65	64	59	65	64
48	43	44	39	43	44
49	46	46	43	46	46
66	58	61	53	58	61
63	60	60	57	60	60
63	60	57	54	60	57
68	63	61	56	63	61
63	58	57	52	58	57
51	48	44	41	48	44
47	42	43	38	42	43
61	55	55	49	55	55
43	41	40	38	41	40
65	61	58	54	61	58
55	50	49	44	50	49
55	50	52	47	50	52
63	55	61	53	55	61
57	52	53	48	52	53
76	67	72	63	67	72
57	52	51	46	52	51
61	58	58	55	58	58
58	50	55	47	50	55
69	64	66	61	64	66
65	60	58	53	60	58
60	55	54	49	55	54
68	62	60	54	62	60
67	64	60	57	64	60
73	67	68	62	67	68
57	48	51	42	48	51
66	60	58	52	60	58
66	59	57	50	59	57
43	38	38	33	38	38
51	49	45	43	49	45
61	57	55	51	57	55
63	59	57	53	59	57
71	67	65	61	67	65
74	69	67	62	69	67
60	54	54	48	54	54
55	52	49	46	52	49
59	55	52	48	55	52
66	61	62	57	61	62
56	52	51	47	52	51
62	56	56	50	56	56
54	46	47	39	46	47
60	55	55	50	55	55
68	64	62	58	64	62
61	56	59	54	56	59
58	50	52	44	50	52
65	62	60	57	62	60
58	53	55	50	53	55
61	53	55	47	53	55
76	70	69	63	70	69
46	44	44	42	44	44
57	52	50	45	52	50
59	58	52	51	58	52
69	64	62	57	64	62
66	62	63	59	62	63
54	51	47	44	51	47
65	58	58	51	58	58
58	54	55	51	54	55
59	56	52	49	56	52
59	54	51	46	54	51
48	46	41	39	46	41
61	57	58	54	57	58
67	61	60	54	61	60
54	51	50	47	51	50
51	49	48	46	49	48
63	54	59	50	54	59
68	59	62	53	59	62
63	57	60	54	57	60
66	62	61	57	62	61
63	57	59	53	57	59
58	52	52	46	52	52
55	54	51	50	54	51
60	57	55	52	57	55
67	60	64	57	60	64
63	54	59	50	54	59
52	45	47	40	45	47
56	47	53	44	47	53
67	63	61	57	63	61
59	51	54	46	51	54
50	42	49	41	42	49
67	63	58	54	63	58
70	67	63	60	67	63
56	53	50	47	53	50
71	67	61	57	67	61
67	63	64	60	63	64
64	59	58	53	59	58
49	44	45	40	44	45
74	71	71	68	71	71
61	58	57	54	58	57
58	50	53	45	50	53
52	50	46	44	50	46
63	55	60	52	55	60
62	59	57	54	59	57
70	65	62	57	65	62
53	50	51	48	50	51
53	49	48	44	49	48
69	60	63	54	60	63
57	53	49	45	53	49
70	61	63	54	61	63
51	48	48	45	48	48
56	48	53	45	48	53
66	61	61	56	61	61
63	58	61	56	58	61
76	69	70	63	69	70
53	51	51	49	51	51
68	64	64	60	64	64
64	62	52	50	62	52
55	52	46	43	52	46
64	56	60	52	56	60
63	58	60	55	58	60
60	51	56	47	51	56
56	53	50	47	53	50
58	51	52	45	51	52
55	49	54	48	49	54
55	53	49	47	53	49
69	62	61	54	62	61
52	50	46	44	50	46
62	57	57	52	57	57
74	67	69	62	67	69
68	65	65	62	65	65
60	54	50	44	54	50
53	48	51	46	48	51
71	64	62	55	64	62
75	69	68	62	69	68
38	38	37	37	38	37
50	48	47	45	48	47
60	56	53	49	56	53
63	59	60	56	59	60
55	51	54	50	51	54
66	59	62	55	59	62
66	58	64	56	58	64
57	50	51	44	50	51
65	61	59	55	61	59
77	65	72	60	65	72
64	56	61	53	56	61
48	45	45	42	45	45
72	63	71	62	63	71
64	58	59	53	58	59
55	49	52	46	49	52
71	64	65	58	64	65
56	54	52	50	54	52
61	58	60	57	58	60
52	50	47	45	50	47
56	53	52	49	53	52
69	63	63	57	63	63
64	60	55	51	60	55
63	59	60	56	59	60
62	57	58	53	57	58
68	61	66	59	61	66
66	61	64	59	61	64
48	45	45	42	45	45
58	55	52	49	55	52
55	51	51	47	51	51
67	59	60	52	59	60
66	63	59	56	63	59
62	57	57	52	57	57
68	59	63	54	59	63
67	58	64	55	58	64
57	50	54	47	50	54
60	58	55	53	58	55
45	40	41	36	40	41
70	60	65	55	60	65
43	40	40	36	40	40
67	57	61	51	57	61
68	61	61	54	61	61
60	57	51	48	57	51
56	49	53	46	49	53
65	57	58	50	57	58
62	55	52	45	55	52
63	59	60	56	59	60
54	48	51	45	48	51
68	62	60	54	62	60
50	46	48	44	46	48
54	51	48	45	51	48
67	64	60	57	64	60
60	54	55	49	54	55
54	49	44	39	49	44
62	55	58	51	55	58
58	53	55	50	53	55
70	59	66	55	59	66
65	57	60	52	57	60
70	67	63	60	67	63
52	48	45	41	48	45
68	62	62	56	62	62
46	43	41	38	43	41
58	55	55	52	55	55
68	61	60	53	61	60
79	68	71	60	68	71
49	43	45	39	43	45
62	57	57	52	57	57
74	72	65	63	72	65
64	58	58	52	58	58
57	52	54	49	52	54
74	65	69	60	65	69
62	57	61	56	57	61
62	57	57	52	57	57
66	61	62	57	61	62
67	61	63	57	61	63
71	65	63	57	65	63
62	59	55	52	59	55
70	63	66	59	63	66
57	52	56	51	52	56
62	59	56	53	59	56
65	60	58	53	60	58
62	58	54	50	58	54
58	52	56	50	52	56
45	39	41	35	39	41
63	61	56	54	61	56
76	71	71	66	71	71
54	51	50	47	51	50
69	57	67	55	57	67
69	62	61	54	62	61
64	57	60	53	57	60
59	51	57	49	51	57
47	42	46	41	42	46
55	51	49	45	51	49
52	47	50	45	47	50
56	51	51	46	51	51
68	62	60	54	62	60
67	62	63	58	62	63
68	62	61	55	62	61
76	70	73	67	70	73
65	61	59	55	61	59
73	70	69	66	70	69
50	47	44	41	47	44
65	59	57	51	59	57
52	52	49	49	52	49
61	55	55	49	55	55
62	57	56	51	57	56
58	51	54	47	51	54
56	50	51	45	50	51
59	53	54	48	53	54
69	61	59	51	61	59
65	59	62	56	59	62
62	58	59	55	58	59
70	67	64	61	67	64
60	51	55	46	51	55
63	56	55	48	56	55
53	45	46	38	45	46
75	73	67	65	73	67
51	48	48	45	48	48
60	56	56	52	56	56
77	71	73	67	71	73
52	50	47	45	50	47
58	53	54	49	53	54
70	61	63	54	61	63
47	44	41	38	44	41
76	69	67	60	69	67
62	59	58	55	59	58
58	52	55	49	52	55
57	53	53	49	53	53
62	51	57	46	51	57
58	54	52	48	54	52
67	65	61	59	65	61
71	68	64	61	68	64
66	61	61	56	61	61
60	52	55	47	52	55
67	56	64	53	56	64
67	62	64	59	62	64
60	56	53	49	56	53
70	68	64	62	68	64
60	53	56	49	53	56
54	47	45	38	47	45
57	52	55	50	52	55
60	57	54	51	57	54
76	68	73	65	68	73
53	48	53	48	48	53
61	59	50	48	59	50
55	53	53	51	53	53
68	63	63	58	63	63
61	57	57	53	57	57
58	54	52	48	54	52
72	72	68	68	72	68
64	60	58	54	60	58
62	61	55	54	61	55
87	84	80	77	84	80
65	58	58	51	58	58
66	62	60	56	62	60
63	59	58	54	59	58
57	49	50	42	49	50
74	67	66	59	67	66
57	47	52	42	47	52
48	43	46	41	43	46
59	56	55	52	56	55
66	61	61	56	61	61
60	57	51	48	57	51
63	55	61	53	55	61
55	48	50	43	48	50
71	65	64	58	65	64
70	65	65	60	65	65
72	63	67	58	63	67
70	65	63	58	65	63
65	62	52	49	62	52
73	67	67	61	67	67
52	45	45	38	45	45
65	57	58	50	57	58
59	56	57	54	56	57
65	54	61	50	54	61
52	49	48	45	49	48
60	55	54	49	55	54
61	55	58	52	55	58
65	57	58	50	57	58
76	70	67	61	70	67
57	54	48	45	54	48
63	63	58	58	63	58
58	55	50	47	55	50
73	69	61	57	69	61
62	57	61	56	57	61
47	43	41	37	43	41
61	52	59	50	52	59
44	38	42	36	38	42
55	50	52	47	50	52
63	60	59	56	60	59
69	64	62	57	64	62
58	54	51	47	54	51
64	58	59	53	58	59
79	71	74	66	71	74
62	58	56	52	58	56
60	51	52	43	51	52
74	66	69	61	66	69
56	52	49	45	52	49
49	43	41	35	43	41
63	57	57	51	57	57
70	66	67	63	66	67
51	47	48	44	47	48
62	57	55	50	57	55
53	48	53	48	48	53
65	57	61	53	57	61
51	47	48	44	47	48
57	55	53	51	55	53
71	67	63	59	67	63
56	49	53	46	49	53
58	53	54	49	53	54
66	60	56	50	60	56
65	62	59	56	62	59
60	57	55	52	57	55
55	50	50	45	50	50
59	52	52	45	52	52
75	72	63	60	72	63
65	61	60	56	61	60
56	53	52	49	53	52
64	57	60	53	57	60
68	64	63	59	64	63
60	55	55	50	55	55
68	63	60	55	63	60
62	59	56	53	59	56
71	68	69	66	68	69
83	76	75	68	76	75
55	53	54	52	53	54
58	55	56	53	55	56
66	60	58	52	60	58
66	60	58	52	60	58
48	45	47	44	45	47
58	55	55	52	55	55
67	65	60	58	65	60
54	53	50	49	53	50
57	51	49	43	51	49
59	55	53	49	55	53
56	52	49	45	52	49
66	62	66	62	62	66
64	58	56	50	58	56
53	51	47	45	51	47
67	61	64	58	61	64
55	49	53	47	49	53
60	50	55	45	50	55
65	62	60	57	62	60
68	63	63	58	63	63
63	59	56	52	59	56
59	54	53	48	54	53
49	41	46	38	41	46
63	57	59	53	57	59
53	51	51	49	51	51
63	60	55	52	60	55
59	55	54	50	55	54
62	52	58	48	52	58
66	63	64	61	63	64
68	61	64	57	61	64
51	46	47	42	46	47
55	52	50	47	52	50
60	53	59	52	53	59
76	68	68	60	68	68
57	54	54	51	54	54
54	51	50	47	51	50
62	59	58	55	59	58
62	56	57	51	56	57
64	57	61	54	57	61
58	52	52	46	52	52
56	53	50	47	53	50
63	54	62	53	54	62
67	60	63	56	60	63
65	60	61	56	60	61
67	66	60	59	66	60
63	58	60	55	58	60
74	66	66	58	66	66
66	58	62	54	58	62
66	59	61	54	59	61
58	53	54	49	53	54
61	60	58	57	60	58
64	58	59	53	58	59
68	60	67	59	60	67
52	47	50	45	47	50
59	53	56	50	53	56
71	65	61	55	65	61
55	52	52	49	52	52
67	64	58	55	64	58
55	52	51	48	52	51
59	57	53	51	57	53
77	72	74	69	72	74
63	58	60	55	58	60
57	49	53	45	49	53
67	59	63	55	59	63
54	53	48	47	53	48
55	44	51	40	44	51
59	56	52	49	56	52
41	39	40	38	39	40
55	50	52	47	50	52
59	50	54	45	50	54
75	66	71	62	66	71
56	54	53	51	54	53
66	61	63	58	61	63
60	56	55	51	56	55
61	59	51	49	59	51
58	55	51	48	55	51
64	57	60	53	57	60
