28;3460;;;;
36;3480;;;;
36;3500;;;;
44;3520;;;;
40;3540;;;;
36;3560;;;;
32;3580;;;;
44;3600;;;;
44;3620;;;;
36;3640;;;;
28;3660;;;;
32;3680;;;;
36;3700;;;;
32;3720;;;;
48;3740;;;;
36;3760;;;;
36;3780;;;;
40;3800;;;;
36;3820;;;;
40;3840;;;;
36;3860;;;;
44;3880;;;;
36;3900;;;;
44;3920;;;;
24;3940;;;;
32;3960;;;;
44;3980;;;;
36;4000;;;;
28;4020;;;;
36;4040;;;;
36;4060;;;;
24;4080;;;;
28;4100;;;;
28;4120;;;;
32;4140;;;;
40;4160;;;;
36;4180;;;;
32;4200;;;;
20;4220;;;;
32;4240;;;;
40;4260;;;;
36;4280;;;;
36;4300;;;;
36;4320;;;;
40;4340;;;;
32;4360;;;;
32;4380;;;;
28;4400;;;;
44;4420;;;;
48;4440;;;;
36;4460;;;;
40;4480;;;;
28;4500;;;;
52;4520;;;;
36;4540;;;;
40;4560;;;;
24;4580;;;;
36;4600;;;;
48;4620;;;;
36;4640;;;;
40;4660;;;;
40;4680;;;;
36;4700;;;;
48;4720;;;;
44;4740;;;;
36;4760;;;;
36;4780;;;;
40;4800;;;;
24;4820;;;;
24;4840;;;;
40;4860;;;;
36;4880;;;;
28;4900;;;;
40;4920;;;;
36;4940;;;;
28;4960;;;;
36;4980;;;;
48;5000;;;;
40;5020;;;;
48;5040;;;;
36;5060;;;;
40;5080;;;;
40;5100;;;;
32;5120;;;;
36;5140;;;;
24;5160;;;;
40;5180;;;;
40;5200;;;;
36;5220;;;;
52;5240;;;;
36;5260;;;;
36;5280;;;;
44;5300;;;;
44;5320;;;;
24;5340;;;;
36;5360;;;;
36;5380;;;;
36;5400;;;;
32;5420;;;;
32;5440;;;;
52;5460;;;;
28;5480;;;;
36;5500;;;;
32;5520;;;;
40;5540;;;;
40;5560;;;;
40;5580;;;;
24;5600;;;;
32;5620;;;;
40;5640;;;;
36;5660;;;;
20;5680;;;;
24;5700;;;;
40;5720;;;;
24;5740;;;;
40;5760;;;;
40;5780;;;;
32;5800;;;;
56;5820;;;;
32;5840;;;;
36;5860;;;;
28;5880;;;;
28;5900;;;;
36;5920;;;;
36;5940;;;;
28;5960;;;;
32;5980;;;;
28;6000;;;;
52;6020;;;;
24;6040;;;;
44;6060;;;;
28;6080;;;;
28;6100;;;;
32;6120;;;;
36;6140;;;;
24;6160;;;;
36;6180;;;;
44;6200;;;;
24;6220;;;;
40;6240;;;;
40;6260;;;;
28;6280;;;;
44;6300;;;;
28;6320;;;;
28;6340;;;;
36;6360;;;;
36;6380;;;;
24;6400;;;;
32;6420;;;;
28;6440;;;;
44;6460;;;;
28;6480;;;;
40;6500;;;;
28;6520;;;;
24;6540;;;;
36;6560;;;;
40;6580;;;;
40;6600;;;;
48;6620;;;;
32;6640;;;;
36;6660;;;;
44;6680;;;;
40;6700;;;;
36;6720;;;;
36;6740;;;;
24;6760;;;;
56;6780;;;;
36;6800;;;;
36;6820;;;;
40;6840;;;;
40;6860;;;;
36;6880;;;;
48;6900;;;;
28;6920;;;;
44;6940;;;;
44;6960;;;;
40;6980;;;;
36;7000;;;;
36;7020;;;;
48;7040;;;;
32;7060;;;;
36;7080;;;;
36;7100;;;;
44;7120;;;;
24;7140;;;;
28;7160;;;;
36;7180;;;;
40;7200;;;;
40;7220;;;;
48;7240;;;;
40;7260;;;;
40;7280;;;;
40;7300;;;;
32;7320;;;;
20;7340;;;;
44;7360;;;;
28;7380;;;;
52;7400;;;;
28;7420;;;;
24;7440;;;;
36;7460;;;;
40;7480;;;;
36;7500;;;;
40;7520;;;;
36;7540;;;;
24;7560;;;;
40;7580;;;;
28;7600;;;;
32;7620;;;;
44;7640;;;;
28;7660;;;;
28;7680;;;;
32;7700;;;;
28;7720;;;;
52;7740;;;;
36;7760;;;;
44;7780;;;;
36;7800;;;;
28;7820;;;;
32;7840;;;;
36;7860;;;;
28;7880;;;;
28;7900;;;;
40;7920;;;;
36;7940;;;;
28;7960;;;;
24;7980;;;;
32;8000;;;;
40;8020;;;;
44;8040;;;;
52;8060;;;;
36;8080;;;;
32;8100;;;;
40;8120;;;;
40;8140;;;;
24;8160;;;;
24;8180;;;;
32;8200;;;;
36;8220;;;;
40;8240;;;;
28;8260;;;;
28;8280;;;;
24;8300;;;;
28;8320;;;;
32;8340;;;;
44;8360;;;;
44;8380;;;;
32;8400;;;;
24;8420;;;;
36;8440;;;;
32;8460;;;;
36;8480;;;;
28;8500;;;;
36;8520;;;;
44;8540;;;;
44;8560;;;;
44;8580;;;;
32;8600;;;;
40;8620;;;;
40;8640;;;;
40;8660;;;;
32;8680;;;;
28;8700;;;;
56;8720;;;;
40;8740;;;;
44;8760;;;;
36;8780;;;;
28;8800;;;;
36;8820;;;;
28;8840;;;;
40;8860;;;;
28;8880;;;;
28;8900;;;;
32;8920;;;;
36;8940;;;;
40;8960;;;;
24;8980;;;;
40;9000;;;;
24;9020;;;;
40;9040;;;;
36;9060;;;;
28;9080;;;;
24;9100;;;;
36;9120;;;;
32;9140;;;;
28;9160;;;;
40;9180;;;;
36;9200;;;;
28;9220;;;;
36;9240;;;;
32;9260;;;;
24;9280;;;;
36;9300;;;;
44;9320;;;;
44;9340;;;;
36;9360;;;;
36;9380;;;;
36;9400;;;;
32;9420;;;;
36;9440;;;;
36;9460;;;;
40;9480;;;;
36;9500;;;;
28;9520;;;;
40;9540;;;;
36;9560;;;;
60;9580;;;;
40;9600;;;;
28;9620;;;;
36;9640;;;;
28;9660;;;;
36;9680;;;;
36;9700;;;;
36;9720;;;;
44;9740;;;;
44;9760;;;;
24;9780;;;;
28;9800;;;;
48;9820;;;;
40;9840;;;;
28;9860;;;;
36;9880;;;;
44;9900;;;;
32;9920;;;;
40;9940;;;;
44;9960;;;;
40;9980;;;;
28;10000;;;;
36;10020;;;;
36;10040;;;;
36;10060;;;;
40;10080;;;;
32;10100;;;;
36;10120;;;;
36;10140;;;;
36;10160;;;;
44;10180;;;;
36;10200;;;;
36;10220;;;;
36;10240;;;;
32;10260;;;;
40;10280;;;;
28;10300;;;;
40;10320;;;;
36;10340;;;;
40;10360;;;;
48;10380;;;;
36;10400;;;;
36;10420;;;;
40;10440;;;;
28;10460;;;;
36;10480;;;;
36;10500;;;;
28;10520;;;;
28;10540;;;;
40;10560;;;;
36;10580;;;;
44;10600;;;;
40;10620;;;;
40;10640;;;;
28;10660;;;;
32;10680;;;;
40;10700;;;;
44;10720;;;;
40;10740;;;;
40;10760;;;;
28;10780;;;;
40;10800;;;;
28;10820;;;;
32;10840;;;;
40;10860;;;;
16;10880;;;;
40;10900;;;;
44;10920;;;;
40;10940;;;;
40;10960;;;;
24;10980;;;;
28;11000;;;;
44;11020;;;;
32;11040;;;;
40;11060;;;;
40;11080;;;;
44;11100;;;;
32;11120;;;;
36;11140;;;;
40;11160;;;;
48;11180;;;;
40;11200;;;;
40;11220;;;;
28;11240;;;;
36;11260;;;;
32;11280;;;;
40;11300;;;;
36;11320;;;;
36;11340;;;;
40;11360;;;;
32;11380;;;;
28;11400;;;;
32;11420;;;;
36;11440;;;;
36;11460;;;;
32;11480;;;;
28;11500;;;;
28;11520;;;;
40;11540;;;;
36;11560;;;;
40;11580;;;;
28;11600;;;;
36;11620;;;;
28;11640;;;;
24;11660;;;;
44;11680;;;;
28;11700;;;;
28;11720;;;;
36;11740;;;;
28;11760;;;;
24;11780;;;;
36;11800;;;;
44;11820;;;;
40;11840;;;;
40;11860;;;;
40;11880;;;;
28;11900;;;;
32;11920;;;;
28;11940;;;;
24;11960;;;;
48;11980;;;;
32;12000;;;;
44;12020;;;;
32;12040;;;;
48;12060;;;;
24;12080;;;;
32;12100;;;;
16;12120;;;;
20;12140;;;;
52;12160;;;;
44;12180;;;;
28;12200;;;;
36;12220;;;;
56;12240;;;;
28;12260;;;;
36;12280;;;;
32;12300;;;;
28;12320;;;;
32;12340;;;;
44;12360;;;;
28;12380;;;;
28;12400;;;;
40;12420;;;;
36;12440;;;;
40;12460;;;;
32;12480;;;;
40;12500;;;;
44;12520;;;;
44;12540;;;;
44;12560;;;;
40;12580;;;;
24;12600;;;;
40;12620;;;;
36;12640;;;;
36;12660;;;;
24;12680;;;;
36;12700;;;;
36;12720;;;;
44;12740;;;;
48;12760;;;;
28;12780;;;;
32;12800;;;;
32;12820;;;;
40;12840;;;;
44;12860;;;;
40;12880;;;;
40;12900;;;;
28;12920;;;;
28;12940;;;;
40;12960;;;;
44;12980;;;;
28;13000;;;;
44;13020;;;;
40;13040;;;;
28;13060;;;;
28;13080;;;;
64;13100;;;;
40;13120;;;;
36;13140;;;;
36;13160;;;;
32;13180;;;;
36;13200;;;;
36;13220;;;;
40;13240;;;;
36;13260;;;;
44;13280;;;;
40;13300;;;;
40;13320;;;;
44;13340;;;;
40;13360;;;;
40;13380;;;;
44;13400;;;;
28;13420;;;;
40;13440;;;;
44;13460;;;;
40;13480;;;;
32;13500;;;;
40;13520;;;;
32;13540;;;;
44;13560;;;;
40;13580;;;;
36;13600;;;;
36;13620;;;;
36;13640;;;;
32;13660;;;;
36;13680;;;;
36;13700;;;;
40;13720;;;;
44;13740;;;;
44;13760;;;;
32;13780;;;;
32;13800;;;;
32;13820;;;;
52;13840;;;;
40;13860;;;;
28;13880;;;;
44;13900;;;;
32;13920;;;;
40;13940;;;;
24;13960;;;;
36;13980;;;;
52;14000;;;;
24;14020;;;;
44;14040;;;;
28;14060;;;;
28;14080;;;;
36;14100;;;;
32;14120;;;;
40;14140;;;;
36;14160;;;;
32;14180;;;;
40;14200;;;;
44;14220;;;;
44;14240;;;;
52;14260;;;;
48;14280;;;;
28;14300;;;;
48;14320;;;;
36;14340;;;;
32;14360;;;;
40;14380;;;;
28;14400;;;;
36;14420;;;;
40;14440;;;;
48;14460;;;;
44;14480;;;;
36;14500;;;;
28;14520;;;;
40;14540;;;;
36;14560;;;;
32;14580;;;;
40;14600;;;;
40;14620;;;;
40;14640;;;;
40;14660;;;;
24;14680;;;;
24;14700;;;;
28;14720;;;;
40;14740;;;;
36;14760;;;;
44;14780;;;;
36;14800;;;;
28;14820;;;;
36;14840;;;;
32;14860;;;;
24;14880;;;;
24;14900;;;;
36;14920;;;;
44;14940;;;;
40;14960;;;;
36;14980;;;;
40;15000;;;;
24;15020;;;;
24;15040;;;;
28;15060;;;;
40;15080;;;;
32;15100;;;;
40;15120;;;;
44;15140;;;;
28;15160;;;;
40;15180;;;;
40;15200;;;;
28;15220;;;;
32;15240;;;;
56;15260;;;;
36;15280;;;;
40;15300;;;;
48;15320;;;;
48;15340;;;;
36;15360;;;;
36;15380;;;;
24;15400;;;;
24;15420;;;;
28;15440;;;;
28;15460;;;;
40;15480;;;;
28;15500;;;;
28;15520;;;;
36;15540;;;;
40;15560;;;;
36;15580;;;;
36;15600;;;;
40;15620;;;;
40;15640;;;;
36;15660;;;;
40;15680;;;;
32;15700;;;;
44;15720;;;;
40;15740;;;;
40;15760;;;;
40;15780;;;;
28;15800;;;;
24;15820;;;;
40;15840;;;;
28;15860;;;;
44;15880;;;;
44;15900;;;;
28;15920;;;;
36;15940;;;;
24;15960;;;;
24;15980;;;;
36;16000;;;;
36;16020;;;;
36;16040;;;;
40;16060;;;;
40;16080;;;;
32;16100;;;;
40;16120;;;;
40;16140;;;;
48;16160;;;;
44;16180;;;;
32;16200;;;;
32;16220;;;;
40;16240;;;;
24;16260;;;;
52;16280;;;;
28;16300;;;;
28;16320;;;;
36;16340;;;;
40;16360;;;;
44;16380;;;;
48;16400;;;;
32;16420;;;;
40;16440;;;;
44;16460;;;;
36;16480;;;;
32;16500;;;;
36;16520;;;;
36;16540;;;;
44;16560;;;;
28;16580;;;;
48;16600;;;;
28;16620;;;;
40;16640;;;;
36;16660;;;;
40;16680;;;;
40;16700;;;;
44;16720;;;;
28;16740;;;;
36;16760;;;;
28;16780;;;;
20;16800;;;;
28;16820;;;;
52;16840;;;;
48;16860;;;;
36;16880;;;;
32;16900;;;;
20;16920;;;;
32;16940;;;;
44;16960;;;;
24;16980;;;;
48;17000;;;;
24;17020;;;;
36;17040;;;;
52;17060;;;;
28;17080;;;;
36;17100;;;;
24;17120;;;;
32;17140;;;;
28;17160;;;;
28;17180;;;;
40;17200;;;;
36;17220;;;;
36;17240;;;;
28;17260;;;;
32;17280;;;;
56;17300;;;;
36;17320;;;;
32;17340;;;;
20;17360;;;;
36;17380;;;;
40;17400;;;;
48;17420;;;;
40;17440;;;;
40;17460;;;;
40;17480;;;;
32;17500;;;;
24;17520;;;;
40;17540;;;;
24;17560;;;;
28;17580;;;;
40;17600;;;;
44;17620;;;;
24;17640;;;;
32;17660;;;;
24;17680;;;;
44;17700;;;;
52;17720;;;;
36;17740;;;;
28;17760;;;;
20;17780;;;;
28;17800;;;;
40;17820;;;;
36;17840;;;;
40;17860;;;;
28;17880;;;;
48;17900;;;;
44;17920;;;;
40;17940;;;;
44;17960;;;;
16;17980;;;;
40;18000;;;;
40;18020;;;;
28;18040;;;;
40;18060;;;;
40;18080;;;;
40;18100;;;;
28;18120;;;;
36;18140;;;;
28;18160;;;;
32;18180;;;;
44;18200;;;;
40;18220;;;;
28;18240;;;;
28;18260;;;;
32;18280;;;;
36;18300;;;;
36;18320;;;;
44;18340;;;;
36;18360;;;;
40;18380;;;;
28;18400;;;;
24;18420;;;;
36;18440;;;;
40;18460;;;;
44;18480;;;;
36;18500;;;;
36;18520;;;;
36;18540;;;;
40;18560;;;;
24;18580;;;;
24;18600;;;;
40;18620;;;;
28;18640;;;;
36;18660;;;;
28;18680;;;;
36;18700;;;;
48;18720;;;;
36;18740;;;;
36;18760;;;;
36;18780;;;;
40;18800;;;;
28;18820;;;;
40;18840;;;;
40;18860;;;;
44;18880;;;;
36;18900;;;;
40;18920;;;;
40;18940;;;;
40;18960;;;;
24;18980;;;;
24;19000;;;;
40;19020;;;;
20;19040;;;;
40;19060;;;;
36;19080;;;;
24;19100;;;;
36;19120;;;;
36;19140;;;;
36;19160;;;;
44;19180;;;;
20;19200;;;;
40;19220;;;;
24;19240;;;;
48;19260;;;;
36;19280;;;;
40;19300;;;;
36;19320;;;;
24;19340;;;;
48;19360;;;;
40;19380;;;;
40;19400;;;;
28;19420;;;;
36;19440;;;;
32;19460;;;;
40;19480;;;;
24;19500;;;;
28;19520;;;;
32;19540;;;;
32;19560;;;;
52;19580;;;;
28;19600;;;;
36;19620;;;;
24;19640;;;;
28;19660;;;;
36;19680;;;;
28;19700;;;;
28;19720;;;;
44;19740;;;;
40;19760;;;;
36;19780;;;;
24;19800;;;;
24;19820;;;;
32;19840;;;;
32;19860;;;;
40;19880;;;;
36;19900;;;;
36;19920;;;;
36;19940;;;;
28;19960;;;;
36;19980;;;;
48;20000;;;;
36;20020;;;;
24;20040;;;;
32;20060;;;;
24;20080;;;;
40;20100;;;;
44;20120;;;;
36;20140;;;;
36;20160;;;;
44;20180;;;;
28;20200;;;;
28;20220;;;;
36;20240;;;;
40;20260;;;;
44;20280;;;;
36;20300;;;;
40;20320;;;;
36;20340;;;;
44;20360;;;;
40;20380;;;;
36;20400;;;;
36;20420;;;;
40;20440;;;;
28;20460;;;;
52;20480;;;;
36;20500;;;;
36;20520;;;;
32;20540;;;;
44;20560;;;;
44;20580;;;;
16;20600;;;;
20;20620;;;;
48;20640;;;;
28;20660;;;;
28;20680;;;;
24;20700;;;;
36;20720;;;;
44;20740;;;;
36;20760;;;;
36;20780;;;;
36;20800;;;;
36;20820;;;;
44;20840;;;;
40;20860;;;;
40;20880;;;;
40;20900;;;;
28;20920;;;;
24;20940;;;;
36;20960;;;;
40;20980;;;;
36;21000;;;;
40;21020;;;;
40;21040;;;;
36;21060;;;;
36;21080;;;;
36;21100;;;;
16;21120;;;;
24;21140;;;;
52;21160;;;;
48;21180;;;;
24;21200;;;;
32;21220;;;;
36;21240;;;;
44;21260;;;;
36;21280;;;;
36;21300;;;;
40;21320;;;;
44;21340;;;;
36;21360;;;;
28;21380;;;;
40;21400;;;;
52;21420;;;;
40;21440;;;;
44;21460;;;;
36;21480;;;;
28;21500;;;;
44;21520;;;;
44;21540;;;;
36;21560;;;;
28;21580;;;;
36;21600;;;;
36;21620;;;;
36;21640;;;;
40;21660;;;;
28;21680;;;;
28;21700;;;;
56;21720;;;;
44;21740;;;;
24;21760;;;;
32;21780;;;;
40;21800;;;;
36;21820;;;;
36;21840;;;;
44;21860;;;;
36;21880;;;;
52;21900;;;;
40;21920;;;;
44;21940;;;;
20;21960;;;;
56;21980;;;;
28;22000;;;;
44;22020;;;;
40;22040;;;;
28;22060;;;;
28;22080;;;;
32;22100;;;;
44;22120;;;;
36;22140;;;;
40;22160;;;;
48;22180;;;;
40;22200;;;;
36;22220;;;;
40;22240;;;;
40;22260;;;;
36;22280;;;;
44;22300;;;;
44;22320;;;;
40;22340;;;;
52;22360;;;;
40;22380;;;;
44;22400;;;;
28;22420;;;;
36;22440;;;;
32;22460;;;;
40;22480;;;;
40;22500;;;;
40;22520;;;;
36;22540;;;;
40;22560;;;;
40;22580;;;;
40;22600;;;;
32;22620;;;;
36;22640;;;;
40;22660;;;;
24;22680;;;;
32;22700;;;;
20;22720;;;;
40;22740;;;;
24;22760;;;;
28;22780;;;;
28;22800;;;;
36;22820;;;;
36;22840;;;;
36;22860;;;;
40;22880;;;;
36;22900;;;;
36;22920;;;;
36;22940;;;;
40;22960;;;;
36;22980;;;;
32;23000;;;;
20;23020;;;;
40;23040;;;;
40;23060;;;;
44;23080;;;;
24;23100;;;;
36;23120;;;;
28;23140;;;;
32;23160;;;;
36;23180;;;;
28;23200;;;;
44;23220;;;;
52;23240;;;;
40;23260;;;;
36;23280;;;;
44;23300;;;;
40;23320;;;;
44;23340;;;;
28;23360;;;;
20;23380;;;;
36;23400;;;;
40;23420;;;;
32;23440;;;;
40;23460;;;;
32;23480;;;;
36;23500;;;;
28;23520;;;;
32;23540;;;;
44;23560;;;;
48;23580;;;;
36;23600;;;;
32;23620;;;;
44;23640;;;;
36;23660;;;;
28;23680;;;;
40;23700;;;;
40;23720;;;;
28;23740;;;;
36;23760;;;;
28;23780;;;;
28;23800;;;;
32;23820;;;;
52;23840;;;;
36;23860;;;;
44;23880;;;;
36;23900;;;;
24;23920;;;;
36;23940;;;;
28;23960;;;;
40;23980;;;;
40;24000;;;;
36;24020;;;;
36;24040;;;;
32;24060;;;;
28;24080;;;;
28;24100;;;;
32;24120;;;;
32;24140;;;;
36;24160;;;;
32;24180;;;;
28;24200;;;;
32;24220;;;;
24;24240;;;;
36;24260;;;;
36;24280;;;;
36;24300;;;;
52;24320;;;;
28;24340;;;;
28;24360;;;;
28;24380;;;;
28;24400;;;;
40;24420;;;;
52;24440;;;;
24;24460;;;;
36;24480;;;;
40;24500;;;;
48;24520;;;;
40;24540;;;;
48;24560;;;;
44;24580;;;;
16;24600;;;;
40;24620;;;;
36;24640;;;;
36;24660;;;;
36;24680;;;;
40;24700;;;;
40;24720;;;;
32;24740;;;;
36;24760;;;;
44;24780;;;;
48;24800;;;;
40;24820;;;;
44;24840;;;;
44;24860;;;;
20;24880;;;;
28;24900;;;;
24;24920;;;;
48;24940;;;;
48;24960;;;;
44;24980;;;;
48;25000;;;;
36;25020;;;;
32;25040;;;;
40;25060;;;;
20;25080;;;;
48;25100;;;;
24;25120;;;;
28;25140;;;;
24;25160;;;;
32;25180;;;;
32;25200;;;;
44;25220;;;;
36;25240;;;;
40;25260;;;;
28;25280;;;;
40;25300;;;;
40;25320;;;;
24;25340;;;;
36;25360;;;;
24;25380;;;;
40;25400;;;;
28;25420;;;;
40;25440;;;;
36;25460;;;;
32;25480;;;;
24;25500;;;;
36;25520;;;;
32;25540;;;;
40;25560;;;;
32;25580;;;;
44;25600;;;;
28;25620;;;;
36;25640;;;;
24;25660;;;;
36;25680;;;;
36;25700;;;;
36;25720;;;;
44;25740;;;;
40;25760;;;;
40;25780;;;;
36;25800;;;;
48;25820;;;;
36;25840;;;;
44;25860;;;;
40;25880;;;;
36;25900;;;;
32;25920;;;;
32;25940;;;;
44;25960;;;;
40;25980;;;;
36;26000;;;;
44;26020;;;;
36;26040;;;;
32;26060;;;;
24;26080;;;;
36;26100;;;;
28;26120;;;;
44;26140;;;;
36;26160;;;;
32;26180;;;;
44;26200;;;;
40;26220;;;;
32;26240;;;;
40;26260;;;;
44;26280;;;;
32;26300;;;;
28;26320;;;;
24;26340;;;;
36;26360;;;;
20;26380;;;;
28;26400;;;;
44;26420;;;;
36;26440;;;;
20;26460;;;;
36;26480;;;;
36;26500;;;;
40;26520;;;;
40;26540;;;;
44;26560;;;;
32;26580;;;;
36;26600;;;;
28;26620;;;;
40;26640;;;;
40;26660;;;;
44;26680;;;;
28;26700;;;;
36;26720;;;;
44;26740;;;;
36;26760;;;;
32;26780;;;;
52;26800;;;;
36;26820;;;;
40;26840;;;;
28;26860;;;;
40;26880;;;;
48;26900;;;;
28;26920;;;;
44;26940;;;;
40;26960;;;;
52;26980;;;;
44;27000;;;;
36;27020;;;;
36;27040;;;;
36;27060;;;;
28;27080;;;;
36;27100;;;;
36;27120;;;;
36;27140;;;;
20;27160;;;;
44;27180;;;;
40;27200;;;;
36;27220;;;;
52;27240;;;;
36;27260;;;;
28;27280;;;;
28;27300;;;;
32;27320;;;;
24;27340;;;;
32;27360;;;;
44;27380;;;;
44;27400;;;;
36;27420;;;;
40;27440;;;;
44;27460;;;;
20;27480;;;;
40;27500;;;;
48;27520;;;;
36;27540;;;;
32;27560;;;;
40;27580;;;;
44;27600;;;;
28;27620;;;;
36;27640;;;;
40;27660;;;;
44;27680;;;;
28;27700;;;;
32;27720;;;;
28;27740;;;;
36;27760;;;;
40;27780;;;;
28;27800;;;;
52;27820;;;;
28;27840;;;;
28;27860;;;;
40;27880;;;;
44;27900;;;;
32;27920;;;;
36;27940;;;;
40;27960;;;;
48;27980;;;;
32;28000;;;;
32;28020;;;;
40;28040;;;;
28;28060;;;;
28;28080;;;;
60;28100;;;;
40;28120;;;;
40;28140;;;;
40;28160;;;;
40;28180;;;;
32;28200;;;;
24;28220;;;;
24;28240;;;;
40;28260;;;;
28;28280;;;;
40;28300;;;;
48;28320;;;;
28;28340;;;;
24;28360;;;;
40;28380;;;;
28;28400;;;;
32;28420;;;;
28;28440;;;;
20;28460;;;;
28;28480;;;;
36;28500;;;;
52;28520;;;;
32;28540;;;;
44;28560;;;;
40;28580;;;;
28;28600;;;;
40;28620;;;;
48;28640;;;;
36;28660;;;;
36;28680;;;;
28;28700;;;;
24;28720;;;;
36;28740;;;;
44;28760;;;;
36;28780;;;;
32;28800;;;;
36;28820;;;;
36;28840;;;;
40;28860;;;;
24;28880;;;;
36;28900;;;;
36;28920;;;;
36;28940;;;;
40;28960;;;;
36;28980;;;;
56;29000;;;;
48;29020;;;;
36;29040;;;;
60;29060;;;;
24;29080;;;;
40;29100;;;;
44;29120;;;;
32;29140;;;;
40;29160;;;;
44;29180;;;;
44;29200;;;;
36;29220;;;;
36;29240;;;;
36;29260;;;;
40;29280;;;;
24;29300;;;;
28;29320;;;;
36;29340;;;;
28;29360;;;;
44;29380;;;;
24;29400;;;;
44;29420;;;;
36;29440;;;;
48;29460;;;;
36;29480;;;;
32;29500;;;;
44;29520;;;;
40;29540;;;;
28;29560;;;;
44;29580;;;;
28;29600;;;;
40;29620;;;;
36;29640;;;;
36;29660;;;;
36;29680;;;;
36;29700;;;;
36;29720;;;;
40;29740;;;;
36;29760;;;;
40;29780;;;;
44;29800;;;;
32;29820;;;;
44;29840;;;;
28;29860;;;;
28;29880;;;;
32;29900;;;;
44;29920;;;;
44;29940;;;;
36;29960;;;;
36;29980;;;;
20;30000;;;;
32;30020;;;;
40;30040;;;;
44;30060;;;;
44;30080;;;;
36;30100;;;;
40;30120;;;;
36;30140;;;;
24;30160;;;;
44;30180;;;;
32;30200;;;;
24;30220;;;;
44;30240;;;;
52;30260;;;;
36;30280;;;;
36;30300;;;;
36;30320;;;;
36;30340;;;;
40;30360;;;;
32;30380;;;;
36;30400;;;;
44;30420;;;;
24;30440;;;;
40;30460;;;;
40;30480;;;;
24;30500;;;;
24;30520;;;;
44;30540;;;;
28;30560;;;;
32;30580;;;;
36;30600;;;;
24;30620;;;;
40;30640;;;;
44;30660;;;;
28;30680;;;;
36;30700;;;;
32;30720;;;;
32;30740;;;;
28;30760;;;;
40;30780;;;;
28;30800;;;;
36;30820;;;;
44;30840;;;;
44;30860;;;;
48;30880;;;;
24;30900;;;;
40;30920;;;;
44;30940;;;;
16;30960;;;;
32;30980;;;;
48;31000;;;;
28;31020;;;;
40;31040;;;;
32;31060;;;;
24;31080;;;;
36;31100;;;;
40;31120;;;;
32;31140;;;;
40;31160;;;;
32;31180;;;;
36;31200;;;;
44;31220;;;;
